STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,ACTIVITY,Economic activity,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,TIMELINESS,Timeliness,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,GHG_DBPROD,"Demand-based GHG productivity, GDP per unit of energy-related GHG emissions",USD_KG_CO2E,US dollars per kilogramme of CO2-equivalent,_T,Total - all activities,2010,,2.85,,A,Normal value,,,0,Units,Q,Constant prices,2015,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,GHG_DBPROD,"Demand-based GHG productivity, GDP per unit of energy-related GHG emissions",USD_KG_CO2E,US dollars per kilogramme of CO2-equivalent,_T,Total - all activities,2009,,2.88,,A,Normal value,,,0,Units,Q,Constant prices,2015,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,GHG_DBPROD,"Demand-based GHG productivity, GDP per unit of energy-related GHG emissions",USD_KG_CO2E,US dollars per kilogramme of CO2-equivalent,_T,Total - all activities,2008,,2.78,,A,Normal value,,,0,Units,Q,Constant prices,2015,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,GHG_DBPROD,"Demand-based GHG productivity, GDP per unit of energy-related GHG emissions",USD_KG_CO2E,US dollars per kilogramme of CO2-equivalent,_T,Total - all activities,2007,,2.76,,A,Normal value,,,0,Units,Q,Constant prices,2015,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,GHG_DBPROD,"Demand-based GHG productivity, GDP per unit of energy-related GHG emissions",USD_KG_CO2E,US dollars per kilogramme of CO2-equivalent,_T,Total - all activities,2006,,2.81,,A,Normal value,,,0,Units,Q,Constant prices,2015,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,GHG_DBPROD,"Demand-based GHG productivity, GDP per unit of energy-related GHG emissions",USD_KG_CO2E,US dollars per kilogramme of CO2-equivalent,_T,Total - all activities,2005,,2.86,,A,Normal value,,,0,Units,Q,Constant prices,2015,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,GHG_DBPROD,"Demand-based GHG productivity, GDP per unit of energy-related GHG emissions",USD_KG_CO2E,US dollars per kilogramme of CO2-equivalent,_T,Total - all activities,2004,,2.76,,A,Normal value,,,0,Units,Q,Constant prices,2015,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,GHG_DBPROD,"Demand-based GHG productivity, GDP per unit of energy-related GHG emissions",USD_KG_CO2E,US dollars per kilogramme of CO2-equivalent,_T,Total - all activities,2003,,2.74,,A,Normal value,,,0,Units,Q,Constant prices,2015,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,GHG_DBPROD,"Demand-based GHG productivity, GDP per unit of energy-related GHG emissions",USD_KG_CO2E,US dollars per kilogramme of CO2-equivalent,_T,Total - all activities,2002,,2.79,,A,Normal value,,,0,Units,Q,Constant prices,2015,,3,3 years lag,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2020,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,1998,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,1997,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,1996,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,1995,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,1994,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,1993,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,1992,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,1991,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,1990,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2019,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2018,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2017,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2016,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2015,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2014,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2013,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2012,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2011,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2010,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2009,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2008,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2007,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2006,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2005,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2004,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2003,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2002,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2001,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2000,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,1999,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,ENVQOL,Environmental dimension of quality of life,_X,Unspecified,_T,Total - all activities,2022,,,,A,Normal value,,,0,Units,,,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,2014,,0.81,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,1996,,0.68,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,1995,,0.66,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,1994,,0.61,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,1993,,0.62,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,1992,,0.57,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,1991,,0.56,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,1990,,0.54,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,2013,,0.79,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
DATAFLOW,OECD.ENV.EPI:DSD_GG@DF_GREEN_GROWTH(1.1),Green Growth,I,IDN,Indonesia,A,Annual,NRG_INT,Energy intensity per capita,TOE_PS,Tonnes of oil equivalent per person,_T,Total - all activities,2012,,0.83,,A,Normal value,,,0,Units,_Z,Not applicable,,,1,"1 year lag, timely",2,Two
